filenameNumber,labile,moleculeID,smiles,maxWidth,maxWidthIntensity,maxWidthShift,labileProtonType,labileProtonNumber,heteroatomsList,rangesPeaksRatio,solvent,solventShift,containsAromaticSystem,singletFit
1759,1,daEH@LhDefZzijP@,N1(C(CO)=CC=N1)(C),0.004420646338235024,0.33424097853381357,4.64265169590682,["OH"],1,["O"],0.6666666666666666,CDCl3,7.26,1,0.6213336792373854
1760,1,fhiQ`@MN@`RS\k_JwIN|t@Q@A@@@,C=2(C(=NC(OC1(=CC=CC(=C1)C(O)=O))=CN=2)C),0.01641954354199271,0.06552862328870973,13.207449675073232,["OH"],1,["O"],0.34615384615384615,DMSO,2.5,1,0.6546945190058018
1766,1,fhip@@@\CddRRRbrtOAV]UUPPEP@@,C=1(C(=CC=CC=1CN)CN2(CCCN(CC2)C)),0.007578250865540426,0.05626015029133502,2.568843367805663,["NH2"],2,["N"],0.18181818181818182,CDCl3,7.26,1,10.128755173250976
1775,1,dgH@FxprQQJKIEUpsPQAUP@@,N2(=CC(=CC=1(OCCN(C=12)C))CNC),0.005683688149155319,0.39154015749139875,3.4363885133278997,["NH"],1,["N"],0.4444444444444444,CDCl3,7.26,1,0.825826395669323
1777,1,fhiq@@LB|CIEEDdeMFaZUZ`@@Hj@@@,C=2(C(=NC(OC1(=CC=CC(=C1)CNC))=CN=2)C),0.007578250865535097,0.18321379829403123,8.102378408708294,["NH"],1,["N"],0.42105263157894735,CDCl3,7.26,1,3.390034566503474
1783,1,fdyPC@NQAHHdLRFQRFIKJIKHTg^j`@`@h@@@,C=2(C1(=NC=C(C=C1)C(F)(F)F))(C=CC(=CC=2)CN),0.014524980825624256,0.24724290717648464,1.466417742805346,["NH2"],2,["N"],0.2692307692307692,CDCl3,7.26,1,2.0965793825745647
3,0,dg^@hNBHFHvPNPnPrJJIJJrMLDGET@@,C1(=C(C=C(C(F)(F)F)C=C1Cl)Cl)(C#N),0.005683688149159316,1.0007314447715319,7.702615190734928,[],0,[],1,CDCl3,7.26,1,1.6821582382402056
7,0,deVBAHABfISdfyW[fijT@@,O1(C(=CC=C1([N+]([O-])=O))C=O),0.004420646338235024,0.6737798163715496,7.417613398514687,[],0,[],0.4,CDCl3,7.26,1,14.976392283061776
8,0,gOpLAbFHhPdsM\uL@@,S1(C(=C(C=C1)Br)Cl),0.002526083621848585,0.6931563280998146,6.8991899070798235,[],0,[],0.6,CDCl3,7.26,1,7.4151689749289496
9,0,daDHPNCDHHRYgIijV@@,S1(C=CC(Br)=C1(C=O)),0.003157604527310731,0.7446086154803199,7.141074252249223,[],0,[],0.4444444444444444,CDCl3,7.26,1,6.835618016298127
11,0,dknL@DA]rIJIJZGiV@HZ@@,C(=NC1(=CC(C(=O)OC)=CC=C1))=O,0.005683688149159316,0.10394447871513421,7.427306544417644,[],0,[],0.25,CDCl3,7.26,1,2.5747888368325738
12,0,foAPb@LDhhDPdlnsJtXYuMLDDP@@,O1(N=C(CCl)N=C1C2(=CC=CC=C2OC)),0.004420646338228806,0.07475672415696126,8.058474610701644,[],0,[],0.375,CDCl3,7.26,1,1.8766105024079076
13,0,fhiQ@`LDhBH]H^d@rFQJIYQIPrTYhuML@EU@@@,O1(N=C(N=C1C2(=CC(=CC=C2)C(F)(F)F))CCl),0.017051064447477948,0.06273537915256963,7.794493595180475,[],0,[],0.35714285714285715,CDCl3,7.26,1,2.5430813847362783
23,0,gGp`ATiWDvjjVaP@,C1(C2(C(CO1)O2)),0.005052167243693617,0.5424441772994761,3.627133149788271,[],0,[],0.4444444444444444,CDCl3,7.26,0,8.645378535751078
24,0,dg]DhNeLBH`HVPvPNPrJPqQZQ]LmKUU@@,N1(N=C(C(F)(F)F)C(S(=O)(=O)Cl)=C1)(C),0.008209771770996355,0.23235136276334417,8.129113176331295,[],0,[],1,CDCl3,7.26,1,0.6211118294979996
27,0,devH`IX@cIEDhTUCMRsT`@,S2(C(C=1(OC=NC=1))=CC=C2),0.004420646338235024,0.9766066831343251,7.220092276053275,[],0,[],0.3333333333333333,CDCl3,7.26,1,2.737641697287091
30,0,deTDPNDLP`cHhhmBSSTmP@@,S1(C(=C(C=C1)Br)C(=O)OC),0.003157604527310731,0.14201768334194517,7.07679965172868,[],0,[],0.6,CDCl3,7.26,1,1.6876214725722427
33,0,fle@``NB@DJdMRAiCIEEELiLhtbTbfiYjj@B@@@,S2(C(=C(C1(=CC=CC=C1))C=C2(C(=O)OC))C(F)(F)F),0.0037891254327728774,0.9789609047385037,7.427684594927297,[],0,[],0.8333333333333334,CDCl3,7.26,1,2.0102200817202642
35,0,daE@pLHHa@chaIetjijd@@,S1(N=C(N=C1Cl)CCl),0.003157604527310731,0.8421120496812134,4.714194328133019,[],0,[],1,CDCl3,7.26,1,1.4760743454278173
36,0,didHPA@HpHrQQQDjjVf@@,S1(C(SC)=CC=C1(C=O)),0.0037891254327728774,0.13701971709174893,7.6118149159976545,[],0,[],0.6666666666666666,CDCl3,7.26,1,1.500023477891954
47,0,dcLHpLCDfHvHrISQIPbmL@Q@@@,C1(=CC(Cl)=C(C=C1)Cl)(C(=O)CBr),0.0050521672436953935,0.06722202265534902,1.637042796047836,[],0,[],0.45454545454545453,CDCl3,7.26,1,0.23506857849581525
48,0,dcLHPLCDvHRVyVqff@B`@@,C=1(C=C(C)C(=CC=1)Cl)(C(=O)CBr),0.006315209054621462,0.17061973191570035,7.850051383093904,[],0,[],0.5833333333333334,CDCl3,7.26,1,0.7283548979530969
49,0,dcLHpDBHfPvPR[YVQVZ@H`@@,C=1(CC(=O)Cl)(C=C(F)C=C(C=1)F),0.006315209054621462,0.34040128664707003,6.722498481176397,[],0,[],0.2857142857142857,CDCl3,7.26,1,8.376094997497042
53,0,dg~D@JBtefV]~T{XHJJb@@,N2(C=1(C(C=O)=CC=CC=1))(CCOCC2),0.009472813581932193,0.33176705752345914,7.15326129484485,[],0,[],0.27586206896551724,CDCl3,7.26,1,12.245859346146226
55,0,daFH`LhHaIY^fiih@@,O1(N=C(C=C1C)CCl),0.0037891254327728774,0.9468637175181661,4.4529181312686,[],0,[],0.5,CDCl3,7.26,1,1.5460062353676591
60,0,daF@PLBHXHRVUijej@@,S1(C=C(N=C1C)CCl),0.005683688149159316,0.46037246831816053,4.589871589709716,[],0,[],0.6,CDCl3,7.26,1,1.0467890527655332
62,0,dmvD`LxPBLdTQTrrjYfj@@,S1(C=C(N=C1C)C(=O)OCC),0.003157604527310731,0.07105034211038018,4.375166128206373,[],0,[],0.5,CDCl3,7.26,1,3.781642882048761
65,0,fbe@A@@IfYAJieUU]WWjhJ`jJh@@,[Sn](C=1(C=CC(=CC=1)F))(CCCC)(CCCC)CCCC,0.005683688149157318,0.11323951572346605,1.204217005589146,[],0,[],0.15217391304347827,CDCl3,7.26,1,7.037885299966308
66,0,deTHHIBHPHzHFHRYYXfijiP@,S1(C(Cl)=CC(=C1(Cl))C(Cl)=O),0.003157604527310731,0.06107365632935051,6.932166087033777,[],0,[],0.75,CDCl3,7.26,1,0.11117155431712486
67,0,do~BPISEtHb@cHiCEDhciNVBAb`@@,S(C1(=C(C(=O)OCC)C=CN=C1))(=O)(=O)Cl,0.005683688149159316,0.25690407535048276,7.595087911607615,[],0,[],0.35714285714285715,CDCl3,7.26,1,3.9815733108253624
69,0,fn}@@`@IaYBl`vPRjYUUVuzuzjBhJbjj@@@,C(C=1(C=C([Sn](CCCC)(CCCC)CCCC)C=CC=1))(F)(F)F,0.008209771771007901,0.04815183216745562,7.626986874527239,[],0,[],0.1111111111111111,CDCl3,7.26,1,0.3132940808162743
76,0,deVLPISNBH`HrJPqQ]LluL@@,O1(N=CC(S(Cl)(=O)=O)=C1(C)),0.008209771770996355,0.2617977098304672,8.573103759515497,[],0,[],1,CDCl3,7.26,1,0.6874748509587679
77,0,foA`b@FHDBHrJZJJZEI`kNfej@B@@@,O2(C(=C(C(C=1(C=CC=CC=1))=N2)C(Cl)=O)C),0.006315209054621462,0.10630432433418385,7.520438505026441,[],0,[],0.13333333333333333,CDCl3,7.26,1,11.111518119404005
78,0,f`qaa@NHqHDQ@HrJPqQSPi\d{tmKT@D@@@,O1(N=C(C(S(=O)(=O)Cl)=C1(C))C=2(C=CC=CC=2)),0.006315209054621462,0.13066032575886374,7.517799424764022,[],0,[],0.23529411764705882,CDCl3,7.26,1,4.32381208248344
79,0,dk^H`BXJsHhhihTb[SiZ`@`@@,O1(C(=C(C(=N1)C2(=CC=CC=C2))I)C),0.003157604527310731,0.08255263963953974,7.264267125684641,[],0,[],0.25,CDCl3,7.26,1,0.14268189879468615
81,0,deVD`AQ`bDfyfXYfih@@,O1(N=C(C)C(=C1(C))C(Cl)=O),0.0031576045273085107,0.8974016299581536,2.4569126865288484,[],0,[],1,CDCl3,7.26,1,1.4443045975097941
82,0,difD@NBdefZnYjZ@@,O1(N=C(C(=C1(C))C=O)C),0.005052167243693617,0.12234095765377101,2.4354089525080984,[],0,[],0.5,CDCl3,7.26,1,7.354225431492848
83,0,deUD@DDFRUfYaVZf`@,O1(N=C(C)C(=C1(C))N=C=O),0.003789125432770213,0.07830614873115783,2.322883961602267,[],0,[],0.3333333333333333,CDCl3,7.26,1,4.394722070897929
84,0,dg\LhDs`bHBEdMdCdLbdLTVdWSKMSUP@@,O1(C(=C(S(=O)(=O)Cl)C=C1C)C(F)(F)F),0.0069467299600787236,0.9736907161909146,2.6441789323971023,[],0,[],0.4,CDCl3,7.26,1,1.5928853283973523
85,0,dknDpAhpdDdLdLbdLRbQzZjZiT@@,O1(C(C(F)(F)F)=C(N=C=O)C=C1C),0.0031576045273085107,0.048724450710743314,2.924555058335376,[],0,[],0.36363636363636365,CDCl3,7.26,1,0.7102738462349563
87,0,dk\LPDsPbHBLbdLRTrF]NV@Bh`@,S(Cl)(C=1(C=CC2(=C(C=1)CCO2)))(=O)=O,0.010735855392848936,0.3904600855856688,3.334410452151917,[],0,[],0.3076923076923077,CDCl3,7.26,1,10.037580275134875
88,0,dcnD@DATeYVwaWU`@jH@@,C(=NC1(=CC2(=C(C=C1)OCC2)))=O,0.008209771771002128,0.7024367101407953,3.1697534958264098,[],0,[],0.17777777777777778,DMSO,2.5,1,18.090617755829257
90,0,detH`ACDRYVvfFX@Jb@@,C=1(C2(=C(C=CC=1(Br))OCC2)),0.010735855392848936,0.5184005300408382,3.205731076148584,[],0,[],0.1724137931034483,CDCl3,7.26,1,10.658597027965431
94,0,dmLD@@iIYe[iEVBBH`@,C=1(C2(=C(C=CC=1)CCO2))(C=O),0.005683688149159316,0.35561577381259385,6.9307540356221145,[],0,[],0.21212121212121213,CDCl3,7.26,1,5.255268437742142
95,0,deTD`DXHcHihhbpsMSP@@,O1(C(C)=CC(=C1(C))C(Cl)=O),0.005052167243693617,0.986888630093221,2.5299640848650347,[],0,[],0.42857142857142855,CDCl3,7.26,1,1.892237212108642
96,0,dmtLPDs`bHBLbdLTQzYYjZ@@,O1(C(C)=C(S(Cl)(=O)=O)C=C1(C)),0.00884129267646383,0.6150092162953557,2.298254646289261,[],0,[],0.3333333333333333,CDCl3,7.26,1,4.328868814640722
97,0,dcN@HDBHfPVPvPrJIJHrTt@EU@@@,C(C=1(C=C(Cl)N=C(C=1)C))(F)(F)F,0.011367376298318632,0.20252286182577914,7.206443033249525,[],0,[],1,CDCl3,7.26,1,0.8615041959335065
101,0,dk\L`DGPbDfyVuz]NX@bh`@,C(C1(=CC=2(OCCOC=2(C=C1))))(=O)Cl,0.003157604527310731,0.9230295743502802,4.316534589002897,[],0,[],0.11627906976744186,CDCl3,7.26,1,25.996160205564273
102,0,dg|BPDrSBH`HrJPqISIBiwK@DUD@@,S(C1(=CC=2(OCCOC=2(C=C1))))(=O)(=O)Cl,0.005683688149159316,0.6284416718629481,4.345956713215492,[],0,[],0.16666666666666666,CDCl3,7.26,1,11.900554831955844
104,0,dmLD`FdJqIe[VneX@bh`@,C=12(C=C(I)C=CC=1OCCO2),0.003157604527310731,0.8464873043417016,4.224758117537216,[],0,[],0.3333333333333333,CDCl3,7.26,1,1.6061217798788245
106,0,dclL@@jTefUoegVBBbH@@,C2(OC1(=C(C(=CC=C1)C=O)OC2)),0.005683688149159316,0.7621260326771112,4.339046552186548,[],0,[],0.2692307692307692,CDCl3,7.26,1,28.655511669815983
107,0,dg|L`L{PqDenYVyO[i``hb@@,C2(COC=1(C(=CC=CC=1O2)C(=O)CBr)),0.006315209054621462,0.23605353800654788,4.3408305028878695,[],0,[],0.28,CDCl3,7.26,1,10.2668710594595
110,0,dk\BPDrSBH`HrJPqISHUtyX@bb@@,C=1(C=C2(C(=CC=1(S(Cl)(=O)=O))OCO2)),0.006315209054617021,0.06426222559225714,2.495226623896901,[],0,[],0.5,CDCl3,7.26,1,0.26636807546260294
111,0,detD`BDLQIfUfga``hH@@,C1(=CC=CC2(=C1OCO2))(Br),0.003157604527310731,0.8489175664007256,6.015692468202353,[],0,[],0.2727272727272727,CDCl3,7.26,1,1.8156284214357827
114,0,didLPDr`bHBLbdLRxYZZP@,O1(C(=CC=C1)S(Cl)(=O)=O),0.0037891254327728774,0.07172902978378676,7.6946007834621035,[],0,[],0.23076923076923078,CDCl3,7.26,1,7.27034648963088
115,0,gFqHDLQIeMii@@,O1(C(=CC=C1)Br),0.003157604527310731,0.7227160940185147,6.369342548913896,[],0,[],0.3076923076923077,CDCl3,7.26,1,8.369043239118852
117,0,dkmH`BY@bDfygiXYijjd@@,N1(C(C)(C)C)(C(=CC(=N1)C)C(=O)Cl),0.006315209054621462,0.08806989135514552,7.0820096415683995,[],0,[],0.75,CDCl3,7.26,1,0.2685413557143008
118,0,gFqHBLQIeMff@@,O1(C=C(C=C1)Br),0.005683688149159316,0.6930903414869373,6.360657098163852,[],0,[],0.5,CDCl3,7.26,1,3.9005717286853034
120,0,foA`c@EHpBH`DTBLbdLRVbRxJsiZZ`@P@@,C1(=NC=CC=C1)(C2(=CC=C(S(Cl)(=O)=O)S2)),0.005052167243690064,0.2849040402798631,8.520957876055245,[],0,[],0.16666666666666666,CDCl3,7.26,1,4.376368059166294
121,0,do}D@JDDrJIQJJjPUZijji@@,C=1(N(N=C(C=1)C(C)(C)C)C)(C(=O)OCC),0.003157604527310731,0.30757382116399296,4.12316657928824,[],0,[],0.5555555555555556,CDCl3,7.26,1,0.5313667218886617
123,0,dieHPFy@bBBDfyYnffi@@,S1(N=NC(C)=C1(C(=O)Cl)),0.0025260836218468086,0.8647169935104269,2.945990839810748,[],0,[],1,CDCl3,7.26,1,1.1678219125229492
127,0,dieH`By@bDfyWaf@@@@,C=1(N=CC(C(=O)Cl)=NC=1),0.0037891254327675483,0.6984642759358463,8.81921671318258,[],0,[],0.3333333333333333,CDCl3,7.26,1,20.39370859492194
131,0,deUDPJELBH`HrJPqK\LmKT@@,N1(C=NC(S(Cl)(=O)=O)=C1)(C),0.00505216724369717,0.11762161049013384,7.589136792249925,[],0,[],0.6666666666666666,CDCl3,7.26,1,0.2558156068423781
132,0,daEH@LXDeezYiZ`@,N1(C=NC(C=O)=C1)(C),0.010735855392856486,0.1399793690685813,7.465871888121709,[],0,[],0.8333333333333334,CDCl3,7.26,1,0.6487502076432207
135,0,daG@@@qdeez[iZ`@,N1(C=NC(C#N)=C1)(C),0.01010433448739434,0.11440012523755141,7.481146717415898,[],0,[],0.6,CDCl3,7.26,1,4.062778353051757
136,0,deUD@JDDRY[_aZiZ`@,N1(C=NC(C(OC)=O)=C1)(C),0.004420646338235024,0.11427189893738754,7.312727693462803,[],0,[],0.6666666666666666,CDCl3,7.26,1,0.18905445870165874
137,0,dg}H`J[@qDenVW^D{ifj@@@@,C1(=CC=C2(N(C(C(CBr)=O)=NC2(=C1))C)),0.0037891254327728774,0.9977929526116536,4.087986893600342,[],0,[],0.29411764705882354,CDCl3,7.26,1,2.128961522492332
141,0,die@`DX@aIVUxU`@@@,C(=NC=1(C=NC=CC=1))=S,0.0063152090546125805,0.9983243425615399,8.609050163754667,[],0,[],0.26666666666666666,Acetone,,1,7.398673660020485
142,0,dcnH@JAIYe[yYu`@@@@@,C12(=C(C=O)C=CC=C1C=CC=N2),0.006315209054621462,0.20775481842005725,7.651026823513315,[],0,[],0.23529411764705882,CDCl3,7.26,1,9.29992526152655
143,0,dmN@`BCDRYe[ZQV@@@@@@,C1=2(N=CC=CC1=CC=CC=2Br),0.005683688149159316,0.9999784490369851,7.341759898823639,[],0,[],0.0975609756097561,CDCl3,7.26,1,44.48727148784774
145,0,dcnH@IAIYVu[eu`@@@@@,C1(=CN=C2(C=CC(=CC2(=C1))C=O)),0.008209771770996355,0.6030288111424453,8.357697734196854,[],0,[],0.35294117647058826,CDCl3,7.26,1,7.626686707999852
147,0,dmN@`ACDRYVuiiV@@@@@@,N=2(C1(=C(C=C(C=C1)Br)C=CC=2)),0.007578250865545755,0.594776613097701,7.983273047617158,[],0,[],0.23809523809523808,CDCl3,7.26,1,38.74849416517543
149,0,fde`b@K@Hb`rQJJSRqJHdYYpXuUT@@A@@@,C=2(C=C1(C(=CN=CC1=CC=2)B3(OCC(CO3)(C)C))),0.0063152090546125805,0.09027797728057184,9.267719358966527,[],0,[],0.8,CDCl3,7.26,1,0.2572230907561107
152,0,dmNH`Ld@aJYetjEZA`R@@,S1(C=2(N=CC=CC=2(C=C1(C=O)))),0.0037891254327728774,0.8414915458128235,7.918958747859305,[],0,[],0.4375,CDCl3,7.26,1,1.428120137885113
156,0,daF@PJCDPHRYYJjZi@@,S1(C(C)=NC(C)=C1(Br)),0.0031576045273085107,0.9350367104337939,2.3330220467742753,[],0,[],0.8,CDCl3,7.26,1,1.8019069924828433
157,0,f`q`a@LBd@HYPYHhhULeELTUjfZjjj`@@,S1(C(=C(N=C1C)C)B2(OC(C(O2)(C)C)(C)C)),0.004420646338231915,0.26386237884825875,2.6192659426800198,[],0,[],1,CDCl3,7.26,1,0.4384254768749963
158,0,dk^DpCS@bHBIBLbdLRTrE]NV@HhP@,C2(=C(C=CC=1(N=CSC=12))S(Cl)(=O)=O),0.005052167243690064,0.5613917091728743,8.338683830916457,[],0,[],0.6,CDCl3,7.26,1,5.098845486497928
159,0,dev@PICDXHRYVvnFX@ba@@,C=1(C=2(SC=NC=2(C=CC=1(Br)))),0.005683688149159316,0.5763082235470935,7.963558311826182,[],0,[],0.5,CDCl3,7.26,1,8.541455725841613
161,0,dmNH`Jd@aJYewJEZA`R@@,C1(=CC=C2(SC(=NC2(=C1))C=O)),0.005052167243690953,0.16628243055237946,8.002985833139553,[],0,[],0.21739130434782608,CDCl3,7.26,1,4.245525077024004
162,0,dmN@PBCDpHRVUUiiVih@@@@,C1(=CC=C2(SC(=NC2(=C1))CBr)),0.007578250865545755,0.09186675444442412,7.9395922642631485,[],0,[],0.35,CDCl3,7.26,1,1.8757419462947431
163,0,dev@PLCDPHRYUTjFZZ@@@@,C1(=CC=C2(SC(=NC2(=C1))Br)),0.006946729960081166,0.05873329575235362,1.7462286797102093,[],0,[],0.20833333333333334,CDCl3,7.26,1,0.2441112389224215
166,0,dk]H`BY@bDfyYW[mNYhHB@@,C12(=CC=CC=C2(N(N=C1C(Cl)=O)C)),0.003157604527310731,0.9322555682118868,4.248804049625959,[],0,[],0.3333333333333333,CDCl3,7.26,1,1.862161054647634
167,0,dclD`DHHaInUU[evZZ@@@@,C=1(C=CC=2(OC(=CC=2(C=1))C(=O)Cl)),0.004420646338235024,0.7807921423191347,7.596923456176552,[],0,[],0.17857142857142858,CDCl3,7.26,1,14.943600722964725
168,0,dk\LPDr`bHBLbdLRRRx]NVf`@@@,C=1(C=CC=2(OC(=CC=2(C=1))S(Cl)(=O)=O)),0.012630418109242925,0.06119462764554308,7.692074699840255,[],0,[],0.22727272727272727,CDCl3,7.26,1,16.480182753159678
169,0,dmLD@@qIYUVfeVf`@@@,C=1(C=CC=2(OC(=CC=2(C=1))C=O)),0.003157604527310731,0.10908539424812616,7.460386474090396,[],0,[],0.125,CDCl3,7.26,1,17.96345442058128
171,0,dmLD@@eIYVuneV@Bd`@,C(=O)C=1(C=CC2(=C(C=1)C=CO2)),0.008209771771007901,0.29123495769738755,7.574436954387736,[],0,[],0.4375,CDCl3,7.26,1,5.981865130644467
172,0,dk\D`LtLQI[e[QgSi`@iH@@,C(CBr)(C=1(C=CC2(=C(C=1)C=CO2)))=O,0.005052167243690064,0.1643243219756248,8.309947857764866,[],0,[],0.4,CDCl3,7.26,1,0.8356489754386774
173,0,detH`ACDRYVvfFX@JR@@,BrC=1(C=CC2(=C(C=1)C=CO2)),0.00505216724369717,0.3889343013310632,6.725003683729064,[],0,[],0.5,CDCl3,7.26,1,3.046109974636666
175,0,dmNH@EAJYWwJxZA@n@@,C(C1(=CC2(=C(C=C1)OC=C2)))#N,0.00505216724369717,0.1474192929631793,6.860265699789331,[],0,[],0.5,CDCl3,7.26,1,1.0404688456370148
176,0,fdeAb@@JuJ`RfU}eYlTxHujA@jjjb@@,B1(OC(C(O1)(C)C)(C)C)(C=3(C=CC=2(OC=CC=2C=3))),0.003157604527310731,0.07470797381513798,7.188797877611395,[],0,[],1,CDCl3,7.26,1,0.158855103570681
179,0,fdy`b@NRTCDRVUvueV\CFjjfh@H@@,C(N1(CCC(CC1)CBr))(OCC=2(C=CC=CC=2))=O,0.010735855392852711,0.060547967608416305,1.8687505287117534,[],0,[],0.35294117647058826,CDCl3,7.26,1,2.4686853944786895
185,0,dg~H`Lt@aJYyUgJVzYBAb@@,S1(C=C(C(C)=O)N=C1C2(=CC=CC=C2)),0.0037891254327728774,0.14011927796766901,7.490438215905445,[],0,[],0.3333333333333333,CDCl3,7.26,1,1.739216114311553
186,0,dmMH`HQPBDiUY|KiiZYZ@@,C=1(C=2(C(C(=CC=1)C=O)=NSN=2)),0.004420646338235024,0.21117570980444114,7.707258505277539,[],0,[],0.35714285714285715,CDCl3,7.26,1,7.266144115858143
187,0,dcoH`HSm@HrQIIQHxPsRuJm@@,C=1(C=2(C(C(=CC=1)N=C=O)=NSN=2)),0.004420646338233469,0.15648825101679342,1.4877175352617282,[],0,[],0.2857142857142857,CDCl3,7.26,1,0.41602803169188346
188,0,deu@PBDLS`aIfUfgaiZfX@@,C=1(C=2(C(C(=CC=1)Br)=NSN=2)),0.003157604527310731,0.28547644661828986,7.261157690225732,[],0,[],0.4,CDCl3,7.26,1,0.4860857172078516
189,0,deu@PBDJs`aIfUfgaiZfX@@,C=1(C=2(C(C(=CC=1)I)=NSN=2)),0.005683688149157318,0.10839900980309917,1.2513476643577681,[],0,[],0.3333333333333333,CDCl3,7.26,1,0.5053511091609947
190,0,dmMH`HQPBDiUU|KaiZVZ@@,C=1(C2(=NSN=C2(C=C(C=1)C=O))),0.0037891254327675483,0.8124968793448163,10.15027562661758,[],0,[],0.625,CDCl3,7.26,1,1.3827510506739822
191,0,dcmHPAU@bMBDfyVwiWY`BFH@@,C=1(C=2(SN=NC=2(C=C(C=1)C(Cl)=O))),0.0056836881491513225,0.5932880300226152,8.144324547329251,[],0,[],0.38461538461538464,CDCl3,7.26,1,2.384755823739373
192,0,daFHPJPH``aInUnffd@@,S1(C(C(=O)Cl)=NC=C1),0.003157604527310731,0.24028753467070335,7.181000995936833,[],0,[],0.6666666666666666,CDCl3,7.26,1,0.3877170390928062
193,0,difHPFpLR`aI[exZZZP@,S1(C(C(=O)CBr)=NC=C1),0.00505216724369717,1.0099869452496004,4.7157664628925815,[],0,[],0.5,CDCl3,7.26,1,2.998671694935965
195,0,dk]LPNuLTHb@cHiCEDeIM]eiZfX@@,C2(=CC=C(C1(=NON=C12))S(=O)(=O)Cl),0.005683688149157318,0.12889341254945846,1.563687029164698,[],0,[],0.14814814814814814,CDCl3,7.26,1,0.45883946667934244
197,0,deuH`FdPqDfUmkafZVf`@,C2(=CC(Br)=CC1(=NON=C12)),0.005683688149157318,0.13065999436236536,1.559092648827248,[],0,[],0.38461538461538464,CDCl3,7.26,1,0.5170695061802421
199,0,difD`NP`bDfyYnffi@@,O1(C(=C(C)N=C1)C(=O)Cl),0.006315209054621462,0.24660921664140778,7.916850510187925,[],0,[],0.6666666666666666,CDCl3,7.26,1,0.7363960832330892
201,0,dk^H`LXLSHeDhXdj[SjV`@`@@,O1(C(=C(N=C1)CBr)C2(=CC=CC=C2)),0.005683688149159316,0.21707287857259547,7.416493090290687,[],0,[],0.24,CDCl3,7.26,1,12.632660930269845
204,0,daFD`FP`bDfyVzZZP@,O1(C(C(=O)Cl)=CC=N1),0.0031576045273062903,0.6585137926454449,8.392160542976692,[],0,[],0.6,CDCl3,7.26,1,4.166472074563756
206,0,difD`BQ`bDfy]nfZZ@@,O1(C(C)=CC(C(Cl)=O)=N1),0.002526083621848585,0.22486611552237576,6.4883544638854,[],0,[],0.2727272727272727,CDCl3,7.26,1,0.7006256846593367
207,0,daFD@LBdeezYff`@,O1(C(C)=CC(C=O)=N1),0.0031576045273062903,0.46127395558497297,10.103911311884524,[],0,[],0.5,CDCl3,7.26,1,0.6942190930530517
208,0,daFH`LhLQIY^fiih@@,O1(C(C)=CC(CBr)=N1),0.0037891254327728774,0.9511875770504762,4.285237002181455,[],0,[],0.375,CDCl3,7.26,1,3.188438148505964
212,0,foA@c@DXADPBJAFQRFIKQI\EYtmMP@H@@,S1(C(=CC=C1C2(=CC=CC=C2))S(Cl)(=O)=O),0.0037891254327728774,0.8139779743848286,7.377446889411638,[],0,[],0.19230769230769232,CDCl3,7.26,1,12.364625446139264
214,0,dk]H`Au@bDfyVuz]NX@@@@@,C(C1(=CC2(=NC=CN=C2(C=C1))))(=O)Cl,0.005052167243690064,0.170307398780029,8.140350391278156,[],0,[],0.38461538461538464,CDCl3,7.26,1,0.559013496189434
215,0,dmM@`FdLQIe[VneX@@@@@,C12(=CC(Br)=CC=C2(N=CC=N1)),0.0056836881491513225,0.48591305700178483,8.108556834968892,[],0,[],0.2777777777777778,DMSO,2.5,1,9.276428186234554
220,0,dk\DpDpHb@b`cHiCDddnGSeih@@@@,C1(=CC=C2(SC(S(Cl)(=O)=O)=CC2(=C1))),0.008209771771005014,0.054408256304975464,1.5603659059168768,[],0,[],0.1724137931034483,CDCl3,7.26,1,0.31004373801291124
221,0,dclHPDBHDHR[fUvE]fdHB@@,S1(C=2(C=CC=CC=2(C(=C1)C(Cl)=O))),0.006315209054621462,0.180220428302858,7.484098486556549,[],0,[],0.23076923076923078,CDCl3,7.26,1,12.901712341361403
222,0,dk\HPLCDdHRVye_itzZP`H@@,S1(C=2(C=CC=CC=2(C(=C1)C(CBr)=O))),0.007578250865545755,0.13522426627634795,7.908054849508309,[],0,[],0.2727272727272727,CDCl3,7.26,1,4.120754797925114
230,0,deUH`BY@bLbfbbKCMMT`@,N1(N=C(C)C=C1(C(=O)Cl))(C),0.006315209054621462,0.2405165864056267,6.81075134227194,[],0,[],0.75,CDCl3,7.26,1,0.6544970518318255
231,0,dieH@LhLbTTQkffjP@,N1(N=C(C)C=C1(C=O))(C),0.005683688149159316,0.21649633161620516,6.614604498273543,[],0,[],0.6666666666666666,CDCl3,7.26,1,0.6395387656299256
233,0,die@`LhHcHeEDZzijd@@,N1(N=C(C)C=C1(CCl))(C),0.005683688149159316,0.2467342716327801,5.963893241720611,[],0,[],1,CDCl3,7.26,1,0.4060944430332466
235,0,deUH`BY@bDfyU[iffh@@,N1(C(=CC(=N1)C(Cl)=O)C)(C),0.003157604527310731,0.14381915803690887,6.674580433039533,[],0,[],0.6666666666666666,CDCl3,7.26,1,0.10627644053887828
236,0,dieH@LhDeeVfYij@@,N1(C(=CC(=N1)C=O)C)(C),0.005683688149159316,0.22300160161335816,6.617414922524661,[],0,[],1,CDCl3,7.26,1,0.3617497250504223
